"Data file recorded 2020/12/4  9:54:43"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
752.000, 75.854,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.040, 85.000,  0.000, -4.000,-998.000
753.000, 75.955,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-18.990, 85.000,  0.000, -6.000,-1000.000
754.000, 76.057,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.010, 85.000,  0.000, -4.000,-1000.000
755.000, 76.159,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-18.990, 85.000, -1.000, -4.000,-998.000
756.000, 76.262,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.020, 85.000,  0.000, -6.000,-999.000
757.000, 76.364,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.060, 85.000,  0.000, -4.000,-999.000
758.000, 76.468,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.010, 85.000,  0.000, -7.000,-998.000
759.000, 76.567,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.000, 85.000,  0.000, -6.000,-1003.000
760.000, 76.672,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.040, 85.000,  0.000, -5.000,-1000.000
761.000, 76.773,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.000, 85.000, -1.000, -5.000,-999.000
762.000, 76.877,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-18.970, 85.000,  0.000, -5.000,-1000.000
763.000, 76.976,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-18.990, 85.000,  0.000, -5.000,-1000.000
764.000, 77.078,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.050, 85.000,  0.000, -5.000,-998.000
765.000, 77.129,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.010, 85.000,  0.000, -6.000,-999.000
766.000, 77.232,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.000, 85.000,  1.000, -6.000,-1001.000
767.000, 77.335,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.030, 85.000,  0.000, -7.000,-997.000
768.000, 77.438,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 74.000, 10.000,  0.000,100.000,-19.020, 85.000,  1.000, -5.000,-997.000
769.000, 77.541,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.000, 85.000,  0.000, -6.000,-1001.000
770.000, 77.642,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.040, 85.000,  2.000, -4.000,-1001.000
771.000, 77.745,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-18.980, 85.000,  0.000, -6.000,-1000.000
772.000, 77.846,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.040, 85.000,  0.000, -6.000,-1002.000
773.000, 77.948,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.070, 85.000,  1.000, -5.000,-998.000
774.000, 78.050,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-18.990, 85.000,  0.000, -5.000,-1001.000
775.000, 78.152,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.020, 85.000,  0.000, -7.000,-1000.000
776.000, 78.255,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.010, 85.000,  0.000, -7.000,-1003.000
777.000, 78.377,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.020, 85.000,  0.000, -4.000,-999.000
778.000, 78.459,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 74.000, 10.000,  0.000,100.000,-19.040, 85.000,  0.000, -5.000,-1000.000
779.000, 78.561,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-18.990, 85.000, -3.000, -5.000,-1000.000
780.000, 78.662,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.050, 85.000,  0.000, -6.000,-1000.000
781.000, 78.764,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.040, 85.000,  0.000, -6.000,-999.000
782.000, 78.866,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.050, 85.000,  0.000, -7.000,-999.000
783.000, 78.968,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.000, 85.000,  0.000, -5.000,-999.000
784.000, 79.071,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.000, 85.000,  0.000, -5.000,-1001.000
785.000, 79.174,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-18.990, 85.000,  0.000, -4.000,-999.000
786.000, 79.274,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.010, 85.000,  1.000, -6.000,-999.000
787.000, 79.377,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.010, 85.000,  0.000, -5.000,-1000.000
788.000, 79.479,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 71.000, 75.000, 10.000,  0.000,100.000,-19.020, 85.000,  0.000, -5.000,-999.000
789.000, 79.580,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.020, 85.000,  0.000, -5.000,-1000.000
790.000, 79.682,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.030, 85.000,  0.000, -4.000,-999.000
791.000, 79.784,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.010, 85.000,  1.000, -5.000,-1002.000
792.000, 79.887,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.020, 85.000, -1.000, -6.000,-1002.000
793.000, 79.989,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.060, 85.000,  0.000, -5.000,-999.000
794.000, 80.091,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.020, 85.000, -1.000, -5.000,-1003.000
795.000, 80.193,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.020, 85.000,  0.000, -7.000,-1002.000
796.000, 80.295,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.010, 85.000,  0.000, -6.000,-1000.000
797.000, 80.397,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.000, 85.000,  0.000, -5.000,-1002.000
798.000, 80.448,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.040, 85.000,  0.000, -5.000,-1001.000
799.000, 80.602,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  0.000,  0.000,  0.000, 72.000, 75.000, 10.000,  0.000,100.000,-19.050, 85.000, -1.000, -5.000,-999.000
